condition,Version,stimID,stimulus,decisionThis,decisionOther,pot,randStimulusFace,q1responseArray,q2responseArray,q3responseArray,BTS_actual_otherDecisionConfidence,gender,Data_Set,HITID,subjectId
1,1a,248.1,248_1,Split,Stole,31403,275_1,34,22,27,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,197a17c596868871454a6b03f0db9c8272070b776182a63bfd3e80ce
1,1a,272.1,272_1,Split,Stole,81899,287_1,35,27,22,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,197a17c596868871454a6b03f0db9c8272070b776182a63bfd3e80ce
1,1a,288.2,288_2,Stole,Stole,15744.5,283_1,43,21,21,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,197a17c596868871454a6b03f0db9c8272070b776182a63bfd3e80ce
1,1a,252.2,252_2,Split,Stole,310,276_1,28,13,10,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,197a17c596868871454a6b03f0db9c8272070b776182a63bfd3e80ce
1,1a,252.1,252_1,Stole,Split,310,268_1,33,14,34,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,272.1,272_1,Split,Stole,81899,283_1,10,37,20,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,273.1,273_1,Split,Split,9675,287_1,11,18,13,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,288.2,288_2,Stole,Stole,15744.5,286_1,44,12,38,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,248.1,248_1,Split,Stole,31403,285_1,42,7,36,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,279.1,279_1,Split,Split,269.5,272_1,6,6,6,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,252.2,252_2,Split,Stole,310,275_1,6,6,8,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,245.1,245_1,Stole,Stole,5958,244_1,35,8,27,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,266.1,266_1,Stole,Stole,6559,279_1,39,16,36,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,279.2,279_2,Split,Split,269.5,276_1,4,9,5,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,242.2,242_2,Stole,Split,1283.5,250_1,40,26,37,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,254.1,254_1,Split,Split,130884,288_1,5,45,5,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,1b72be9f22fa8f87246980a25379eef1aca6840d462a2017cb23a99e
1,1a,279.1,279_1,Split,Split,269.5,272_1,45,5,45,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,254.1,254_1,Split,Split,130884,275_1,36,6,37,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,288.2,288_2,Stole,Stole,15744.5,250_1,48,0,48,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,252.2,252_2,Split,Stole,310,285_1,41,0,48,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,272.1,272_1,Split,Stole,81899,283_1,31,11,35,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,242.2,242_2,Stole,Split,1283.5,244_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,266.1,266_1,Stole,Stole,6559,288_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,252.1,252_1,Stole,Split,310,279_1,48,0,48,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,273.1,273_1,Split,Split,9675,268_1,39,7,33,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,245.1,245_1,Stole,Stole,5958,276_1,48,0,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,248.1,248_1,Split,Stole,31403,287_1,34,9,35,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,279.2,279_2,Split,Split,269.5,286_1,41,0,41,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,70a2c68fad0c2b7e3dfa787db4e504cad38cd978bd410e761de5e09e
1,1a,242.2,242_2,Stole,Split,1283.5,285_1,6,29,29,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,266.1,266_1,Stole,Stole,6559,288_1,44,25,44,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,252.2,252_2,Split,Stole,310,283_1,25,22,22,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,279.1,279_1,Split,Split,269.5,275_1,29,24,25,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,272.1,272_1,Split,Stole,81899,250_1,29,31,21,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,279.2,279_2,Split,Split,269.5,287_1,21,21,36,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,288.2,288_2,Stole,Stole,15744.5,276_1,45,8,43,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,248.1,248_1,Split,Stole,31403,286_1,17,19,22,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,252.1,252_1,Stole,Split,310,279_1,48,0,42,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,245.1,245_1,Stole,Stole,5958,244_1,39,9,27,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,254.1,254_1,Split,Split,130884,272_1,27,24,20,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,273.1,273_1,Split,Split,9675,268_1,30,32,23,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,b349ab123d9154934adefd3a0e1bfa1d4a3d8edf7f173cb18e67d552
1,1a,248.1,248_1,Split,Stole,31403,288_1,23,48,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,288.2,288_2,Stole,Stole,15744.5,250_1,48,0,48,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,266.1,266_1,Stole,Stole,6559,275_1,48,0,41,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,272.1,272_1,Split,Stole,81899,244_1,24,25,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,245.1,245_1,Stole,Stole,5958,285_1,48,0,24,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,252.2,252_2,Split,Stole,310,272_1,0,14,13,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,273.1,273_1,Split,Split,9675,287_1,26,46,22,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,279.2,279_2,Split,Split,269.5,276_1,13,25,25,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,254.1,254_1,Split,Split,130884,283_1,15,48,27,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,252.1,252_1,Stole,Split,310,268_1,47,0,42,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,242.2,242_2,Stole,Split,1283.5,286_1,48,0,24,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,279.1,279_1,Split,Split,269.5,279_1,0,33,0,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,7545e396d2e98d0910d394bc52cd3aaca91f1fca85d320fe98cb31a0
1,1a,252.2,252_2,Split,Stole,310,288_1,24,40,41,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,279.1,279_1,Split,Split,269.5,244_1,41,41,41,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,242.2,242_2,Stole,Split,1283.5,276_1,41,7,40,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,248.1,248_1,Split,Stole,31403,285_1,40,41,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,254.1,254_1,Split,Split,130884,250_1,41,42,41,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,288.2,288_2,Stole,Stole,15744.5,268_1,41,7,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,266.1,266_1,Stole,Stole,6559,275_1,40,42,7,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,245.1,245_1,Stole,Stole,5958,272_1,40,8,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,273.1,273_1,Split,Split,9675,279_1,40,40,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,272.1,272_1,Split,Stole,81899,287_1,41,41,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,279.2,279_2,Split,Split,269.5,286_1,41,41,42,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,252.1,252_1,Stole,Split,310,283_1,40,2,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,df47779e3e68b92fc164e75e72c4c1c5631f21c5746c4abf2fcff155
1,1a,272.1,272_1,Split,Stole,81899,250_1,40,24,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,252.1,252_1,Stole,Split,310,268_1,48,6,40,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,254.1,254_1,Split,Split,130884,275_1,33,23,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,273.1,273_1,Split,Split,9675,272_1,35,24,41,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,245.1,245_1,Stole,Stole,5958,244_1,47,7,47,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,288.2,288_2,Stole,Stole,15744.5,279_1,45,13,42,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,242.2,242_2,Stole,Split,1283.5,276_1,45,11,35,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,252.2,252_2,Split,Stole,310,288_1,37,9,42,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,248.1,248_1,Split,Stole,31403,283_1,37,24,42,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,266.1,266_1,Stole,Stole,6559,287_1,46,7,42,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,279.1,279_1,Split,Split,269.5,286_1,35,30,40,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,279.2,279_2,Split,Split,269.5,285_1,35,23,38,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,49f81b9ff29aab80949addd1e8fd4df2b397b7dc83fcbf3899cd8f43
1,1a,279.2,279_2,Split,Split,269.5,279_1,15,30,12,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,252.2,252_2,Split,Stole,310,275_1,21,12,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,254.1,254_1,Split,Split,130884,272_1,34,17,28,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,273.1,273_1,Split,Split,9675,276_1,38,28,15,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,245.1,245_1,Stole,Stole,5958,286_1,35,17,25,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,288.2,288_2,Stole,Stole,15744.5,285_1,20,31,18,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,279.1,279_1,Split,Split,269.5,250_1,14,37,16,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,272.1,272_1,Split,Stole,81899,288_1,32,14,27,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,242.2,242_2,Stole,Split,1283.5,287_1,11,31,27,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,248.1,248_1,Split,Stole,31403,244_1,29,21,28,0,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,266.1,266_1,Stole,Stole,6559,283_1,32,35,28,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,252.1,252_1,Stole,Split,310,268_1,42,43,14,5,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,840939d9057448a19d7965ce66ef3a3e751f5253f65f52e4945ae6f3
1,1a,288.2,288_2,Stole,Stole,15744.5,285_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,242.2,242_2,Stole,Split,1283.5,283_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,252.1,252_1,Stole,Split,310,286_1,24,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,254.1,254_1,Split,Split,130884,272_1,48,24,24,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,252.2,252_2,Split,Stole,310,250_1,13,48,5,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,266.1,266_1,Stole,Stole,6559,288_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,272.1,272_1,Split,Stole,81899,279_1,48,35,17,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,279.2,279_2,Split,Split,269.5,275_1,4,23,23,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,273.1,273_1,Split,Split,9675,287_1,48,41,19,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,245.1,245_1,Stole,Stole,5958,268_1,48,0,48,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,248.1,248_1,Split,Stole,31403,244_1,47,46,6,0,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,279.1,279_1,Split,Split,269.5,276_1,7,41,3,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,36414bacba31456d921afe10488aa7cbe04581160f6efc892d3ebbfe
1,1a,279.1,279_1,Split,Split,269.5,276_1,0,37,28,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,242.2,242_2,Stole,Split,1283.5,288_1,21,35,22,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,266.1,266_1,Stole,Stole,6559,283_1,29,35,19,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,254.1,254_1,Split,Split,130884,287_1,36,27,29,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,288.2,288_2,Stole,Stole,15744.5,286_1,31,18,26,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,272.1,272_1,Split,Stole,81899,250_1,33,40,25,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,252.2,252_2,Split,Stole,310,275_1,35,45,27,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,248.1,248_1,Split,Stole,31403,268_1,20,32,37,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,273.1,273_1,Split,Split,9675,285_1,16,19,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,252.1,252_1,Stole,Split,310,272_1,21,29,30,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,279.2,279_2,Split,Split,269.5,244_1,28,35,16,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,245.1,245_1,Stole,Stole,5958,279_1,27,16,16,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,13aa506fbbf02f8c4f969a64c62a9c5684271c47c854b2f4e490526b
1,1a,242.2,242_2,Stole,Split,1283.5,275_1,31,33,42,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,288.2,288_2,Stole,Stole,15744.5,250_1,27,16,42,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,272.1,272_1,Split,Stole,81899,286_1,47,16,47,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,279.1,279_1,Split,Split,269.5,283_1,43,5,47,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,252.1,252_1,Stole,Split,310,276_1,29,33,28,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,245.1,245_1,Stole,Stole,5958,268_1,26,28,25,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,273.1,273_1,Split,Split,9675,285_1,28,23,28,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,254.1,254_1,Split,Split,130884,272_1,43,13,44,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,266.1,266_1,Stole,Stole,6559,279_1,22,32,19,1,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,252.2,252_2,Split,Stole,310,288_1,43,6,48,4,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,248.1,248_1,Split,Stole,31403,287_1,28,22,27,2,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,279.2,279_2,Split,Split,269.5,244_1,31,24,39,3,male,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,9da4111e18ec2fea814facd34900b3937c0c3cf4cc40c96218f1adaf
1,1a,279.2,279_2,Split,Split,269.5,272_1,31,29,22,2,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,c9c057f81420dfb080811c85361af442eb43432196366be0d11aa288
1,1a,273.1,273_1,Split,Split,9675,268_1,34,25,24,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,c9c057f81420dfb080811c85361af442eb43432196366be0d11aa288
1,1a,288.2,288_2,Stole,Stole,15744.5,250_1,47,2,46,1,female,6.1,3UDTAB6HH6HNQ88DD82NVZKLAXD90Y,c9c057f81420dfb080811c85361af442eb43432196366be0d11aa288
